,Individual,Site,Date_Collected,Date_Processed,Algal_#,Algae_wt_(g),Eyespot,OMU_size,Magnification,Scope,Initials,Size,Julian_Day
4634,SH_24June12_216,SH,24-Jun-12,4-Mar-14,3,0.0047,0.0,0.9,6.0,W,RTW,0.6428699999999999,176
4635,SH_24June12_217,SH,24-Jun-12,4-Mar-14,3,0.0047,0.0,0.6,6.0,W,RTW,0.42858,176
4636,SH_24June12_218,SH,24-Jun-12,4-Mar-14,3,0.0047,0.0,0.6,6.0,W,RTW,0.42858,176
4637,SH_24June12_219,SH,24-Jun-12,4-Mar-14,3,0.0047,0.0,0.8,6.0,W,RTW,0.57144,176
4638,SH_24June12_220,SH,24-Jun-12,4-Mar-14,3,0.0047,0.0,1.0,6.0,W,RTW,0.7143,176
4639,SH_24June12_221,SH,24-Jun-12,4-Mar-14,3,0.0047,0.0,1.0,6.0,W,RTW,0.7143,176
4640,SH_24June12_222,SH,24-Jun-12,4-Mar-14,3,0.0047,0.0,1.1,6.0,W,RTW,0.78573,176
4641,SH_24June12_223,SH,24-Jun-12,4-Mar-14,3,0.0047,0.0,1.0,6.0,W,RTW,0.7143,176
4642,SH_24June12_224,SH,24-Jun-12,4-Mar-14,3,0.0047,0.0,1.0,6.0,W,RTW,0.7143,176
4643,SH_24June12_225,SH,24-Jun-12,4-Mar-14,3,0.0047,0.0,1.0,6.0,W,RTW,0.7143,176
4644,SH_24June12_226,SH,24-Jun-12,4-Mar-14,3,0.0047,0.0,1.1,6.0,W,RTW,0.78573,176
4645,SH_24June12_227,SH,24-Jun-12,4-Mar-14,3,0.0047,0.0,1.0,6.0,W,RTW,0.7143,176
4646,SH_24June12_228,SH,24-Jun-12,4-Mar-14,3,0.0047,0.0,1.1,6.0,W,RTW,0.78573,176
4647,SH_24June12_229,SH,24-Jun-12,4-Mar-14,3,0.0047,0.0,1.5,6.0,W,RTW,1.07145,176
4648,SH_24June12_230,SH,24-Jun-12,4-Mar-14,3,0.0047,0.0,1.2,6.0,W,RTW,0.85716,176
4649,SH_24June12_231,SH,24-Jun-12,4-Mar-14,3,0.0047,0.0,1.1,6.0,W,RTW,0.78573,176
4650,SH_24June12_232,SH,24-Jun-12,4-Mar-14,3,0.0047,0.0,0.7,6.0,W,RTW,0.5000100000000001,176
4651,SH_24June12_233,SH,24-Jun-12,4-Mar-14,3,0.0047,0.0,1.2,6.0,W,RTW,0.85716,176
4652,SH_24June12_234,SH,24-Jun-12,4-Mar-14,3,0.0047,0.0,1.3,6.0,W,RTW,0.9285899999999999,176
4653,SH_24June12_235,SH,24-Jun-12,4-Mar-14,3,0.0047,0.0,0.8,6.0,W,RTW,0.57144,176
4654,SH_24June12_236,SH,24-Jun-12,4-Mar-14,3,0.0047,0.0,1.7,6.0,W,RTW,1.21431,176
4655,SH_24June12_237,SH,24-Jun-12,4-Mar-14,3,0.0047,0.0,1.3,6.0,W,RTW,0.9285899999999999,176
4656,SH_24June12_238,SH,24-Jun-12,4-Mar-14,3,0.0047,0.0,1.1,6.0,W,RTW,0.78573,176
4657,SH_24June12_239,SH,24-Jun-12,4-Mar-14,3,0.0047,0.0,1.3,6.0,W,RTW,0.9285899999999999,176
4658,SH_24June12_240,SH,24-Jun-12,4-Mar-14,3,0.0047,0.0,1.3,6.0,W,RTW,0.9285899999999999,176
4659,SH_24June12_241,SH,24-Jun-12,4-Mar-14,3,0.0047,0.0,1.2,6.0,W,RTW,0.85716,176
4660,SH_24June12_242,SH,24-Jun-12,4-Mar-14,3,0.0047,0.0,1.2,6.0,W,RTW,0.85716,176
4661,SH_24June12_243,SH,24-Jun-12,4-Mar-14,3,0.0047,0.0,1.5,6.0,W,RTW,1.07145,176
4662,SH_24June12_244,SH,24-Jun-12,4-Mar-14,3,0.0047,0.0,1.6,6.0,W,RTW,1.14288,176
4663,SH_24June12_245,SH,24-Jun-12,4-Mar-14,3,0.0047,0.0,1.1,6.0,W,RTW,0.78573,176
4664,SH_24June12_246,SH,24-Jun-12,4-Mar-14,3,0.0047,0.0,0.6,6.0,W,RTW,0.42858,176
4665,SH_24June12_247,SH,24-Jun-12,4-Mar-14,3,0.0047,0.0,1.2,6.0,W,RTW,0.85716,176
4666,SH_24June12_248,SH,24-Jun-12,4-Mar-14,3,0.0047,0.0,0.7,6.0,W,RTW,0.5000100000000001,176
4667,SH_24June12_249,SH,24-Jun-12,4-Mar-14,3,0.0047,0.0,1.2,6.0,W,RTW,0.85716,176
4668,SH_24June12_250,SH,24-Jun-12,4-Mar-14,3,0.0047,0.0,1.0,6.0,W,RTW,0.7143,176
4669,SH_24June12_251,SH,24-Jun-12,4-Mar-14,3,0.0047,0.0,0.9,6.0,W,RTW,0.6428699999999999,176
4670,SH_24June12_252,SH,24-Jun-12,4-Mar-14,3,0.0047,0.0,0.9,6.0,W,RTW,0.6428699999999999,176
4671,SH_24June12_253,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,1.8,6.0,W,RTW,1.2857399999999999,176
4672,SH_24June12_254,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,1.0,6.0,W,RTW,0.7143,176
4673,SH_24June12_255,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,1.5,6.0,W,RTW,1.07145,176
4674,SH_24June12_256,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,1.0,6.0,W,RTW,0.7143,176
4675,SH_24June12_257,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,1.4,6.0,W,RTW,1.0000200000000001,176
4676,SH_24June12_258,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,0.6,6.0,W,RTW,0.42858,176
4677,SH_24June12_259,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,0.5,6.0,W,RTW,0.35715,176
4678,SH_24June12_260,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,0.8,6.0,W,RTW,0.57144,176
4679,SH_24June12_261,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,0.6,6.0,W,RTW,0.42858,176
4680,SH_24June12_262,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,1.2,6.0,W,RTW,0.85716,176
4681,SH_24June12_263,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,1.3,6.0,W,RTW,0.9285899999999999,176
4682,SH_24June12_264,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,1.4,6.0,W,RTW,1.0000200000000001,176
4683,SH_24June12_265,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,1.0,6.0,W,RTW,0.7143,176
4684,SH_24June12_266,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,1.0,6.0,W,RTW,0.7143,176
4685,SH_24June12_267,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,1.9,6.0,W,RTW,1.35717,176
4686,SH_24June12_268,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,2.0,6.0,W,RTW,1.4286,176
4687,SH_24June12_269,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,1.3,6.0,W,RTW,0.9285899999999999,176
4688,SH_24June12_270,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,0.8,6.0,W,RTW,0.57144,176
4689,SH_24June12_271,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,1.5,6.0,W,RTW,1.07145,176
4690,SH_24June12_272,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,1.5,6.0,W,RTW,1.07145,176
4691,SH_24June12_273,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,1.0,6.0,W,RTW,0.7143,176
4692,SH_24June12_274,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,1.5,6.0,W,RTW,1.07145,176
4693,SH_24June12_275,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,1.5,6.0,W,RTW,1.07145,176
4694,SH_24June12_276,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,1.6,6.0,W,RTW,1.14288,176
4695,SH_24June12_277,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,1.4,6.0,W,RTW,1.0000200000000001,176
4696,SH_24June12_278,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,1.7,6.0,W,RTW,1.21431,176
4697,SH_24June12_279,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,1.3,6.0,W,RTW,0.9285899999999999,176
4698,SH_24June12_280,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,1.4,6.0,W,RTW,1.0000200000000001,176
4699,SH_24June12_281,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,1.3,6.0,W,RTW,0.9285899999999999,176
4700,SH_24June12_282,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,1.3,6.0,W,RTW,0.9285899999999999,176
4701,SH_24June12_283,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,1.1,6.0,W,RTW,0.78573,176
4702,SH_24June12_284,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,1.5,6.0,W,RTW,1.07145,176
4703,SH_24June12_285,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,2.0,6.0,W,RTW,1.4286,176
4704,SH_24June12_286,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,1.2,6.0,W,RTW,0.85716,176
4705,SH_24June12_287,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,1.8,6.0,W,RTW,1.2857399999999999,176
4706,SH_24June12_288,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,0.9,6.0,W,RTW,0.6428699999999999,176
4707,SH_24June12_289,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,1.3,6.0,W,RTW,0.9285899999999999,176
4708,SH_24June12_290,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,1.1,6.0,W,RTW,0.78573,176
4709,SH_24June12_291,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,1.2,6.0,W,RTW,0.85716,176
4710,SH_24June12_292,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,0.7,6.0,W,RTW,0.5000100000000001,176
4711,SH_24June12_293,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,1.1,6.0,W,RTW,0.78573,176
4712,SH_24June12_294,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,1.5,6.0,W,RTW,1.07145,176
4713,SH_24June12_295,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,1.5,6.0,W,RTW,1.07145,176
4714,SH_24June12_296,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,1.2,6.0,W,RTW,0.85716,176
4715,SH_24June12_297,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,1.5,6.0,W,RTW,1.07145,176
4716,SH_24June12_298,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,1.4,6.0,W,RTW,1.0000200000000001,176
4717,SH_24June12_299,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,1.5,6.0,W,RTW,1.07145,176
4718,SH_24June12_300,SH,24-Jun-12,4-Mar-14,4,0.027999999999999997,0.0,1.0,6.0,W,RTW,0.7143,176
4719,SH_24June12_301,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.3,6.0,W,RTW,0.9285899999999999,176
4720,SH_24June12_302,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.7,6.0,W,RTW,1.21431,176
4721,SH_24June12_303,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,0.7,6.0,W,RTW,0.5000100000000001,176
4722,SH_24June12_304,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.2,6.0,W,RTW,0.85716,176
4723,SH_24June12_305,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.0,6.0,W,RTW,0.7143,176
4724,SH_24June12_306,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.1,6.0,W,RTW,0.78573,176
4725,SH_24June12_307,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,2.0,6.0,W,RTW,1.4286,176
4726,SH_24June12_308,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.2,6.0,W,RTW,0.85716,176
4727,SH_24June12_309,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,0.9,6.0,W,RTW,0.6428699999999999,176
4728,SH_24June12_310,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.1,6.0,W,RTW,0.78573,176
4729,SH_24June12_311,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.3,6.0,W,RTW,0.9285899999999999,176
4730,SH_24June12_312,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.7,6.0,W,RTW,1.21431,176
4731,SH_24June12_313,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.0,6.0,W,RTW,0.7143,176
4732,SH_24June12_314,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.2,6.0,W,RTW,0.85716,176
4733,SH_24June12_315,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,2.5,6.0,W,RTW,1.78575,176
4734,SH_24June12_316,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.1,6.0,W,RTW,0.78573,176
4735,SH_24June12_317,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.0,6.0,W,RTW,0.7143,176
4736,SH_24June12_318,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.1,6.0,W,RTW,0.78573,176
4737,SH_24June12_319,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.0,6.0,W,RTW,0.7143,176
4738,SH_24June12_320,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.2,6.0,W,RTW,0.85716,176
4739,SH_24June12_321,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.5,6.0,W,RTW,1.07145,176
4740,SH_24June12_322,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.1,6.0,W,RTW,0.78573,176
4741,SH_24June12_323,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.5,6.0,W,RTW,1.07145,176
4742,SH_24June12_324,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.2,6.0,W,RTW,0.85716,176
4743,SH_24June12_325,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.1,6.0,W,RTW,0.78573,176
4744,SH_24June12_326,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.1,6.0,W,RTW,0.78573,176
4745,SH_24June12_327,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.0,6.0,W,RTW,0.7143,176
4746,SH_24June12_328,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.8,6.0,W,RTW,1.2857399999999999,176
4747,SH_24June12_329,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.6,6.0,W,RTW,1.14288,176
4748,SH_24June12_330,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.0,6.0,W,RTW,0.7143,176
4749,SH_24June12_331,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.2,6.0,W,RTW,0.85716,176
4750,SH_24June12_332,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.7,6.0,W,RTW,1.21431,176
4751,SH_24June12_333,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.1,6.0,W,RTW,0.78573,176
4752,SH_24June12_334,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.4,6.0,W,RTW,1.0000200000000001,176
4753,SH_24June12_335,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.4,6.0,W,RTW,1.0000200000000001,176
4754,SH_24June12_336,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.2,6.0,W,RTW,0.85716,176
4755,SH_24June12_337,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,0.7,6.0,W,RTW,0.5000100000000001,176
4756,SH_24June12_338,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,0.9,6.0,W,RTW,0.6428699999999999,176
4757,SH_24June12_339,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.1,6.0,W,RTW,0.78573,176
4758,SH_24June12_340,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.1,6.0,W,RTW,0.78573,176
4759,SH_24June12_341,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.1,6.0,W,RTW,0.78573,176
4760,SH_24June12_342,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.0,6.0,W,RTW,0.7143,176
4761,SH_24June12_343,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.2,6.0,W,RTW,0.85716,176
4762,SH_24June12_344,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.0,6.0,W,RTW,0.7143,176
4763,SH_24June12_345,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.6,6.0,W,RTW,1.14288,176
4764,SH_24June12_346,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.1,6.0,W,RTW,0.78573,176
4765,SH_24June12_347,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.5,6.0,W,RTW,1.07145,176
4766,SH_24June12_348,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,0.9,6.0,W,RTW,0.6428699999999999,176
4767,SH_24June12_349,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.1,6.0,W,RTW,0.78573,176
4768,SH_24June12_350,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,0.7,6.0,W,RTW,0.5000100000000001,176
4769,SH_24June12_351,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.2,6.0,W,RTW,0.85716,176
4770,SH_24June12_352,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,0.8,6.0,W,RTW,0.57144,176
4771,SH_24June12_353,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.1,6.0,W,RTW,0.78573,176
4772,SH_24June12_354,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.1,6.0,W,RTW,0.78573,176
4773,SH_24June12_355,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,0.8,6.0,W,RTW,0.57144,176
4774,SH_24June12_356,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.0,6.0,W,RTW,0.7143,176
4775,SH_24June12_357,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.1,6.0,W,RTW,0.78573,176
4776,SH_24June12_358,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.0,6.0,W,RTW,0.7143,176
4777,SH_24June12_359,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,1.0,6.0,W,RTW,0.7143,176
4778,SH_24June12_360,SH,24-Jun-12,5-Mar-14,4,0.027999999999999997,0.0,0.6,6.0,W,RTW,0.42858,176
4779,SH_24June12_361,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,0.7,6.0,W,RTW,0.5000100000000001,176
4780,SH_24June12_362,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,0.6,6.0,W,RTW,0.42858,176
4781,SH_24June12_363,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,1.1,6.0,W,RTW,0.78573,176
4782,SH_24June12_364,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,1.3,6.0,W,RTW,0.9285899999999999,176
4783,SH_24June12_365,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,0.8,6.0,W,RTW,0.57144,176
4784,SH_24June12_366,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,1.0,6.0,W,RTW,0.7143,176
4785,SH_24June12_367,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,1.0,6.0,W,RTW,0.7143,176
4786,SH_24June12_368,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,1.2,6.0,W,RTW,0.85716,176
4787,SH_24June12_369,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,1.1,6.0,W,RTW,0.78573,176
4788,SH_24June12_370,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,0.7,6.0,W,RTW,0.5000100000000001,176
4789,SH_24June12_371,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,1.2,6.0,W,RTW,0.85716,176
4790,SH_24June12_372,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,0.9,6.0,W,RTW,0.6428699999999999,176
4791,SH_24June12_373,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,0.9,6.0,W,RTW,0.6428699999999999,176
4792,SH_24June12_374,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,0.9,6.0,W,RTW,0.6428699999999999,176
4793,SH_24June12_375,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,0.9,6.0,W,RTW,0.6428699999999999,176
4794,SH_24June12_376,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,1.2,6.0,W,RTW,0.85716,176
4795,SH_24June12_377,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,0.7,6.0,W,RTW,0.5000100000000001,176
4796,SH_24June12_378,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,1.6,6.0,W,RTW,1.14288,176
4797,SH_24June12_379,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,1.2,6.0,W,RTW,0.85716,176
4798,SH_24June12_380,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,1.0,6.0,W,RTW,0.7143,176
4799,SH_24June12_381,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,1.1,6.0,W,RTW,0.78573,176
4800,SH_24June12_382,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,1.1,6.0,W,RTW,0.78573,176
4801,SH_24June12_383,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,1.7,6.0,W,RTW,1.21431,176
4802,SH_24June12_384,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,1.2,6.0,W,RTW,0.85716,176
4803,SH_24June12_385,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,1.1,6.0,W,RTW,0.78573,176
4804,SH_24June12_386,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,0.7,6.0,W,RTW,0.5000100000000001,176
4805,SH_24June12_387,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,1.5,6.0,W,RTW,1.07145,176
4806,SH_24June12_388,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,1.2,6.0,W,RTW,0.85716,176
4807,SH_24June12_389,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,1.0,6.0,W,RTW,0.7143,176
4808,SH_24June12_390,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,1.2,6.0,W,RTW,0.85716,176
4809,SH_24June12_391,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,1.3,6.0,W,RTW,0.9285899999999999,176
4810,SH_24June12_392,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,1.0,6.0,W,RTW,0.7143,176
4811,SH_24June12_393,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,0.8,6.0,W,RTW,0.57144,176
4812,SH_24June12_394,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,0.7,6.0,W,RTW,0.5000100000000001,176
4813,SH_24June12_395,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,1.2,6.0,W,RTW,0.85716,176
4814,SH_24June12_396,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,1.1,6.0,W,RTW,0.78573,176
4815,SH_24June12_397,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,1.3,6.0,W,RTW,0.9285899999999999,176
4816,SH_24June12_398,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,1.4,6.0,W,RTW,1.0000200000000001,176
4817,SH_24June12_399,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,1.0,6.0,W,RTW,0.7143,176
4818,SH_24June12_400,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,0.5,6.0,W,RTW,0.35715,176
4819,SH_24June12_401,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,1.2,6.0,W,RTW,0.85716,176
4820,SH_24June12_402,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,0.9,6.0,W,RTW,0.6428699999999999,176
4821,SH_24June12_403,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,0.9,6.0,W,RTW,0.6428699999999999,176
4822,SH_24June12_404,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,1.4,6.0,W,RTW,1.0000200000000001,176
4823,SH_24June12_405,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,1.0,6.0,W,RTW,0.7143,176
4824,SH_24June12_406,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,1.3,6.0,W,RTW,0.9285899999999999,176
4825,SH_24June12_407,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,0.9,6.0,W,RTW,0.6428699999999999,176
4826,SH_24June12_408,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,1.0,6.0,W,RTW,0.7143,176
4827,SH_24June12_409,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,0.8,6.0,W,RTW,0.57144,176
4828,SH_24June12_410,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,1.3,6.0,W,RTW,0.9285899999999999,176
4829,SH_24June12_411,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,1.0,6.0,W,RTW,0.7143,176
4830,SH_24June12_412,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,1.0,6.0,W,RTW,0.7143,176
4831,SH_24June12_413,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,1.2,6.0,W,RTW,0.85716,176
4832,SH_24June12_414,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,1.3,6.0,W,RTW,0.9285899999999999,176
4833,SH_24June12_415,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,0.7,6.0,W,RTW,0.5000100000000001,176
4834,SH_24June12_416,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,1.0,6.0,W,RTW,0.7143,176
4835,SH_24June12_417,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,1.1,6.0,W,RTW,0.78573,176
4836,SH_24June12_418,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,1.1,6.0,W,RTW,0.78573,176
4837,SH_24June12_419,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,1.0,6.0,W,RTW,0.7143,176
4838,SH_24June12_420,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,0.9,6.0,W,RTW,0.6428699999999999,176
4839,SH_24June12_421,SH,24-Jun-12,6-Mar-14,4,0.027999999999999997,0.0,1.5,6.0,W,RTW,1.07145,176
